geo,time,GOOGLE_IMPS,LINKEDIN_IMPS,LINKEDINABM_IMPS,DISPLAYABM_IMPS,VIDEOABM_IMPS,AUDIO_IMPS,DISPLAY_IMPS,VIDEO_IMPS,TEADS_IMPS,YOUTUBE_IMPS,CLICKS_GOOGLE,CLICKS_LINKEDIN,CLICKS_LINKEDIN_ABM,CLICKS_ABM_DISPLAY,CLICKS_ABM_VIDEO,CLICKS_AUDIO,CLICKS_DISPLAY,CLICKS_VIDEO,CLICKS_TEADS,CLICKS_YOUTUBE,GOOGLE_SPEND,LINKEDIN_SPEND,LINKEDINABM_SPEND,DISPLAYABM_SPEND,VIDEOABM_SPEND,AUDIO_SPEND,DISPLAY_SPEND,VIDEO_SPEND,TEADS_SPEND,YOUTUBE_SPEND,TOTAL_SPEND,MONTH,TOTAL_IMPS,TOTAL_IMPS_DAY,SAME_DAY_ENTRIES,CONVERSIONS_DAY,conversions,REV_PER_CONVERSION
North America,2024-03-11,0,18018,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0.0,L,0,0.0,0.0,0,0.0,0.0,0.0,0.0,314.76,2024-03,18018,54995,3,305,100,87.19
North America,2024-03-12,0,16234,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0.0,361.76,0,0.0,0.0,0,0.0,0.0,0.0,0.0,361.76,2024-03,16234,51349,3,281,89,87.19
North America,2024-03-13,0,15005,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0.0,315.14,0,0.0,0.0,0,0.0,0.0,0.0,0.0,315.14,2024-03,15005,47836,4,253,79,87.19
North America,2024-03-14,0,13443,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0.0,275.7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,275.7,2024-03,13443,50497,4,294,78,87.19
North America,2024-03-15,0,12629,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0.0,250.51,0,0.0,0.0,0,0.0,0.0,0.0,0.0,250.51,2024-03,12629,45730,4,276,76,87.19
North America,2024-03-16,0,9369,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0.0,214.19,0,0.0,0.0,0,0.0,0.0,0.0,0.0,214.19,2024-03,9369,37169,4,271,68,87.19
North America,2024-03-17,0,6962,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0.0,189.78,0,0.0,0.0,0,0.0,0.0,0.0,0.0,189.78,2024-03,6962,32169,4,233,50,87.19
North America,2024-03-18,111,17334,0,4,1,0,19288,12241,0,10730,20,48,0,0,0,0,21,23,0,36,110.2,411.83,0,87.8,21.95,0,1558.45,87.8,0.0,214.6,2492.63,2024-03,59709,139643,4,52,22,87.19
North America,2024-03-19,682,21702,0,20,0,0,19440,12022,8066,11768,36,100,0,0,0,0,20,12,17,26,198.36,814.68,0,439.0,0.0,0,1580.4,87.8,160.86,235.36,3516.46,2024-03,73700,174449,4,63,27,87.19
North America,2024-03-20,756,20624,0,0,0,0,19680,11794,8465,11236,61,128,0,0,0,0,15,5,8,16,336.11,1037.36,0,0.0,0.0,0,1470.65,87.8,168.76,224.72,3325.4,2024-03,72555,161110,4,64,29,87.19
North America,2024-03-21,438,13900,0,0,0,0,25050,11809,8074,11676,73,88,0,0,0,0,27,9,13,32,402.23,681.2,0,0.0,0.0,0,1470.65,87.8,161.0,233.52,3036.4,2024-03,70947,146478,4,107,52,87.19
North America,2024-03-22,339,25768,0,0,0,0,26280,11432,7636,11424,74,156,0,0,0,0,18,8,10,17,407.74,1260.23,0,0.0,0.0,0,1514.55,87.8,152.14,228.48,3650.94,2024-03,82879,183875,4,91,41,87.19
North America,2024-03-23,573,17296,0,0,0,0,24135,11190,7601,11405,72,140,0,0,0,0,11,13,8,12,396.72,1158.22,0,0.0,0.0,0,1426.75,87.8,151.72,228.1,3449.31,2024-03,72200,157928,4,53,24,87.19
North America,2024-03-24,572,13271,0,0,0,0,25996,11019,7587,11353,101,84,0,0,0,0,15,13,9,17,556.51,679.07,0,0.0,0.0,0,1448.7,87.8,151.32,227.06,3150.46,2024-03,69798,150437,4,58,27,87.19
North America,2024-03-25,720,19892,0,0,0,0,25519,11001,7690,11461,92,128,0,0,0,0,30,10,16,14,506.92,1008.42,0,0.0,0.0,0,1470.65,87.8,153.32,229.22,3456.33,2024-03,76283,172428,4,57,25,87.19
North America,2024-03-26,740,21741,0,4,0,0,25351,11268,7511,11526,90,152,0,1,0,0,29,8,10,14,495.9,1257.48,0,65.85,0.0,0,1602.35,87.8,149.86,230.52,3889.76,2024-03,78141,173900,4,69,31,87.19
North America,2024-03-27,762,6491,0,0,0,0,23678,11146,7636,11568,99,58,0,0,0,0,13,14,5,12,545.49,481.14,0,0.0,0.0,0,1492.6,87.8,152.36,231.36,2990.75,2024-03,61281,124563,4,71,35,87.19
North America,2024-03-28,686,0,0,0,0,0,21131,11270,7754,9991,110,3,0,0,0,0,11,15,8,20,606.1,21.21,0,0.0,0.0,0,1514.55,87.8,154.78,199.82,2584.26,2024-03,50832,95944,4,62,33,87.19
North America,2024-03-29,532,0,0,0,0,0,15943,8293,5784,9254,72,0,0,0,0,0,14,12,10,8,396.72,0,0,0.0,0.0,0,1141.4,65.85,115.5,185.08,1904.55,2024-03,39806,78068,4,47,24,87.19
North America,2024-03-30,750,0,0,0,0,0,23278,11344,7529,10420,117,0,0,0,0,0,24,15,8,16,644.67,0,0,0.0,0.0,0,1382.85,87.8,150.06,208.4,2473.78,2024-03,53321,97510,4,45,25,87.19
North America,2024-03-31,490,0,0,0,0,0,23376,7963,5527,9799,89,0,0,0,0,0,14,8,10,11,490.39,0,0,0.0,0.0,0,1229.2,65.85,110.18,195.98,2091.6,2024-03,47155,84373,4,40,22,87.19
North America,2024-04-01,388,0,0,0,0,0,15033,9863,5297,9356,48,0,0,0,0,0,7,17,6,33,264.48,0,0,0.0,0.0,0,1009.7,65.85,105.36,187.12,1632.51,2024-04,39937,72636,4,42,23,87.19
